"SID","SummerTemp","SN","TempCatS","JulyTemp","JN","TempCatJ","MaxD","MN","TempCatM","Max24.9","Max27","Flag","Year","Collector"
"14581",21.9454891304348,92,"Warm",23.4925685483871,31,"Warm",25.3607916666667,227,"Cool",31,2,NA,"2014","ABM"
"14584",17.8513328804348,92,"Cold",19.2003037634409,31,"Cool",21.2052083333333,365,"Cold",0,0,NA,"2014","ABM"
"14591",19.1432653985507,92,"Cool",20.9125295698925,31,"Cool",23.1885,365,"Cool",0,0,NA,"2014","ABM"
"14598",22.7426177536232,92,"Warm",24.3642029569892,31,"Warm",25.8382916666667,365,"Cool",57,12,NA,"2014","ABM"
"14601",18.8315692934783,92,"Cool",20.3767553763441,31,"Cool",22.8577083333333,365,"Cool",0,0,NA,"2014","ABM"
"14602",17.8708804347826,92,"Cold",19.3640174731183,31,"Cool",21.4317916666667,365,"Cold",0,0,NA,"2014","ABM"
"14605",19.574475931677,92,"Cool",20.8084435483871,31,"Cool",22.9855416666667,281,"Cool",0,0,NA,"2014","ABM"
"14669",23.3701191123188,92,"Warm",24.9934314516129,31,"Warm",26.3619166666667,365,"Warm",62,10,NA,"2014","ABM"
"14687",18.7528423913043,92,"Cool",20.0044233870968,31,"Cool",22.2584583333333,365,"Cold",0,0,NA,"2014","ABM"
"14706",20.3963278985507,92,"Cool",21.7868978494624,31,"Cool",24.2152916666667,365,"Cool",1,0,NA,"2014","ABM"
"14720",16.9632327898551,92,"Cold",18.4008709677419,31,"Cold",20.7092916666667,365,"Cold",0,0,NA,"2014","ABM"
"14721",19.2356528532609,92,"Cool",20.5461626344086,31,"Cool",22.7464583333333,365,"Cool",0,0,NA,"2014","ABM"
"14732",21.9180366847826,92,"Warm",23.9734341397849,31,"Warm",26.9830416666667,225,"Warm",27,6,NA,"2014","ABM"
"14733",21.6526625905797,92,"Cool",23.0662553763441,31,"Warm",25.6109166666667,225,"Cool",8,0,NA,"2014","ABM"
"14740",18.5906698369565,92,"Cool",20.0622311827957,31,"Cool",23.6890833333333,365,"Cool",1,0,NA,"2014","ABM"
"14741",19.179384469697,92,"Cool",20.4615309139785,31,"Cool",22.504875,365,"Cool",0,0,NA,"2014","ABM"
"14792",20.0917394927536,92,"Cool",21.3965685483871,31,"Cool",23.1722083333333,365,"Cool",3,0,NA,"2014","ABM"
"14800",18.2794166666667,92,"Cold",19.6608051075269,31,"Cool",21.32,365,"Cold",0,0,NA,"2014","ABM"
"14819",15.9272404891304,92,"Cold",17.0884206989247,31,"Cold",19.3405,365,"Cold",0,0,NA,"2014","ABM"
"14842",16.8585511775362,92,"Cold",18.0519905913978,31,"Cold",19.964375,276,"Cold",0,0,NA,"2014","ABM"
"14866",18.2582898550725,92,"Cold",19.5906774193548,31,"Cool",22.6999583333333,253,"Cool",0,0,NA,"2014","ABM"
"14880",14.717847826087,92,"Cold",15.4368454301075,31,"Cold",18.341625,365,"Cold",0,0,NA,"2014","ABM"
"15003",17.8464923007246,92,"Cold",19.3404448924731,31,"Cool",21.3095416666667,219,"Cold",0,0,NA,"2014","ABM"
"15004",21.1802572222222,75,"Cool",21.5443642473118,31,"Cool",23.90625,197,"Cool",4,0,1,"2014","ABM"
"15005",19.4347834668192,92,"Cool",21.1452325268817,31,"Cool",23.34825,365,"Cool",2,0,NA,"2014","ABM"
"15013",19.6229634703196,73,"Cool",20.5147379032258,31,"Cool",22.508125,195,"Cool",0,0,1,"2014","ABM"
"15020",19.5466988224638,92,"Cool",21.1524462365591,31,"Cool",23.0711666666667,365,"Cool",0,0,NA,"2014","ABM"
"15051",19.1742164855072,92,"Cool",20.8376666666667,31,"Cool",23.550375,219,"Cool",2,0,NA,"2014","ABM"
"15087",19.1992365640097,92,"Cool",20.4201438172043,31,"Cool",22.2835416666667,365,"Cold",0,0,NA,"2014","ABM"
"15171",18.6718772644928,92,"Cool",20.0468575268817,31,"Cool",21.717,251,"Cold",0,0,NA,"2014","ABM"
"15176",21.1328007246377,92,"Cool",22.9536102150538,31,"Warm",25.776375,365,"Cool",24,3,NA,"2014","ABM"
"15179",20.0752323369565,92,"Cool",21.7080322580645,31,"Cool",24.7789166666667,365,"Cool",7,1,NA,"2014","ABM"
"15201",19.5599551630435,92,"Cool",20.7562674731183,31,"Cool",23.0510416666667,365,"Cool",3,0,NA,"2014","ABM"
"15239",20.3473636775362,92,"Cool",21.8414489247312,31,"Cool",23.9143333333333,365,"Cool",1,0,NA,"2014","ABM"
"15240",17.7897817028986,92,"Cold",19.1392916666667,31,"Cool",20.8466666666667,365,"Cold",0,0,NA,"2014","ABM"
"15304",17.8542350543478,92,"Cold",19.372501344086,31,"Cool",21.4922083333333,365,"Cold",0,0,NA,"2014","ABM"
"15312",19.6442259963768,92,"Cool",20.9864583333333,31,"Cool",23.824875,365,"Cool",2,0,NA,"2014","ABM"
"15315",17.103040307971,92,"Cold",18.6251787634409,31,"Cool",21.102,365,"Cold",0,0,NA,"2014","ABM"
"15319",20.4759148550725,92,"Cool",21.7084166666667,31,"Cool",23.7551666666667,365,"Cool",3,0,NA,"2014","ABM"
"15333",21.6523831521739,92,"Cool",23.0341505376344,31,"Warm",24.9895416666667,365,"Cool",27,5,NA,"2014","ABM"
"15357",20.0454080615942,92,"Cool",21.3349529569892,31,"Cool",22.9690416666667,365,"Cool",0,0,NA,"2014","ABM"
"15479",19.1304403467909,92,"Cool",20.4914663978495,31,"Cool",23.1795833333333,365,"Cool",0,0,NA,"2014","ABM"
"15499",17.685174365942,92,"Cold",19.0530779569892,31,"Cool",20.538375,365,"Cold",0,0,NA,"2014","ABM"
"15520",15.0388849637681,92,"Cold",16.2015672043011,31,"Cold",18.1224583333333,365,"Cold",0,0,NA,"2014","ABM"
"15530",18.7363704710145,92,"Cool",19.9459086021505,31,"Cool",21.7095833333333,365,"Cold",0,0,NA,"2014","ABM"
"15571",18.6107336956522,92,"Cool",19.9697271505376,31,"Cool",21.765375,365,"Cold",0,0,NA,"2014","ABM"
"15703",17.3235928442029,92,"Cold",18.7081908602151,31,"Cool",20.3209166666667,365,"Cold",0,0,NA,"2014","ABM"
"15719",19.680027173913,92,"Cool",21.319938172043,31,"Cool",23.7052083333333,225,"Cool",2,0,NA,"2014","ABM"
"15783",17.3885122282609,92,"Cold",18.8957836021505,31,"Cool",21.0895833333333,365,"Cold",0,0,NA,"2014","ABM"
"15792",13.1730160183066,92,"Cold",12.2529623655914,31,"Cold",20.315375,365,"Cold",0,0,NA,"2014","ABM"
"15795",16.6841361714976,92,"Cold",17.1983427419355,31,"Cold",22.2627083333333,365,"Cold",0,0,NA,"2014","ABM"
"15796",17.9312839673913,92,"Cold",19.4791182795699,31,"Cool",21.0348333333333,365,"Cold",0,0,NA,"2014","ABM"
"15825",15.5099559178744,92,"Cold",15.8711491935484,31,"Cold",21.1929583333333,365,"Cold",0,0,NA,"2014","ABM"
"15901",19.924115942029,92,"Cool",21.0715483870968,31,"Cool",23.2534583333333,365,"Cool",0,0,NA,"2014","ABM"
"15964",16.4272971014493,92,"Cold",17.2114180107527,31,"Cold",19.26325,365,"Cold",0,0,NA,"2014","ABM"
"15994",19.0539270833333,92,"Cool",20.444810483871,31,"Cool",22.3737916666667,290,"Cold",0,0,NA,"2014","ABM"
"15999",19.4705049818841,92,"Cool",20.7859919354839,31,"Cool",23.2971666666667,365,"Cool",1,0,NA,"2014","ABM"
"16066",20.5412498706004,92,"Cool",21.705622311828,31,"Cool",23.9009166666667,365,"Cool",0,0,NA,"2014","ABM"
"16076",20.9908845755694,92,"Cool",21.8621612903226,31,"Cool",24.3072083333333,365,"Cool",13,0,NA,"2014","ABM"
"16080",17.1402255434783,92,"Cold",18.2963185483871,31,"Cold",20.7975833333333,365,"Cold",0,0,NA,"2014","ABM"
"16110",12.1756906702899,92,"Cold",12.9476061827957,31,"Cold",15.4258333333333,365,"Cold",0,0,NA,"2014","ABM"
"16112",18.4614769021739,92,"Cool",19.6722809139785,31,"Cool",21.647625,365,"Cold",0,0,NA,"2014","ABM"
"16114",16.6535724637681,92,"Cold",18.0138306451613,31,"Cold",19.7557083333333,365,"Cold",0,0,NA,"2014","ABM"
"16119",17.2430199275362,92,"Cold",18.4947271505376,31,"Cool",20.7614583333333,365,"Cold",0,0,NA,"2014","ABM"
"16121",16.5158940217391,92,"Cold",17.6361478494624,31,"Cold",19.8469166666667,365,"Cold",0,0,NA,"2014","ABM"
"16122",17.3049592391304,92,"Cold",18.9825295698925,31,"Cool",21.0720416666667,365,"Cold",0,0,NA,"2014","ABM"
"16124",18.2803088768116,92,"Cold",19.9234260752688,31,"Cool",22.38425,365,"Cold",0,0,NA,"2014","ABM"
"16126",17.6754809782609,92,"Cold",18.6996021505376,31,"Cool",21.4484166666667,365,"Cold",0,0,NA,"2014","ABM"
"16127",16.8532546195652,92,"Cold",18.231063172043,31,"Cold",20.5334166666667,365,"Cold",0,0,NA,"2014","ABM"
"16128",20.3955317028986,92,"Cool",21.7897862903226,31,"Cool",24.04075,365,"Cool",12,1,NA,"2014","ABM"
"16139",18.7700987318841,92,"Cool",20.1332325268817,31,"Cool",21.9903333333333,365,"Cold",0,0,NA,"2014","ABM"
"16141",19.3730549516908,92,"Cool",20.8349206989247,31,"Cool",24.061625,365,"Cool",6,6,NA,"2014","ABM"
"16143",18.0037516304348,92,"Cold",19.1360376344086,31,"Cool",20.7342916666667,365,"Cold",0,0,NA,"2014","ABM"
"16191",17.0388841873706,92,"Cold",18.393252688172,31,"Cold",20.8814166666667,365,"Cold",0,0,NA,"2014","ABM"
"16261",18.6532012776506,92,"Cool",19.961123655914,31,"Cool",21.9654166666667,365,"Cold",0,0,NA,"2014","ABM"
"16271",16.6958260869565,92,"Cold",17.9547715053763,31,"Cold",19.307625,365,"Cold",0,0,NA,"2014","ABM"
"16288",18.0301843297101,92,"Cold",19.7252647849462,31,"Cool",22.1132916666667,365,"Cold",0,0,NA,"2014","ABM"
"16295",19.7979375,92,"Cool",21.3343387096774,31,"Cool",23.6072083333333,365,"Cool",1,0,NA,"2014","ABM"
"16335",18.7853608091787,92,"Cool",20.096311827957,31,"Cool",21.8369166666667,365,"Cold",0,0,NA,"2014","ABM"
"16370",17.9391132246377,92,"Cold",19.0869569892473,31,"Cool",21.2813333333333,365,"Cold",0,0,NA,"2014","ABM"
"16387",16.1673047101449,92,"Cold",17.2910322580645,31,"Cold",19.0034583333333,365,"Cold",0,0,NA,"2014","ABM"
"16400",20.8433795289855,92,"Cool",22.3170591397849,31,"Warm",23.98575,365,"Cool",7,0,NA,"2014","ABM"
"16679",18.970928442029,92,"Cool",20.9136088709677,31,"Cool",23.893,225,"Cool",2,0,NA,"2014","ABM"
"16734",18.7790747282609,92,"Cool",20.2157567204301,31,"Cool",22.6069166666667,365,"Cool",0,0,NA,"2014","ABM"
"16833",18.2935889303483,67,"Cool",19.5386814516129,31,"Cool",21.817,79,"Cold",0,0,1,"2014","ABM"
"16851",20.8889832427536,92,"Cool",22.2295577956989,31,"Cool",23.8898333333333,365,"Cool",10,0,NA,"2014","ABM"
"16881",18.5766413043478,92,"Cool",19.5373521505376,31,"Cool",21.29375,365,"Cold",0,0,NA,"2014","ABM"
"16885",23.6868712121212,77,"Warm",25.0397862903226,31,"Warm",26.7593333333333,199,"Warm",51,16,1,"2014","ABM"
"16928",18.8646893115942,92,"Cool",20.3720537634409,31,"Cool",22.97125,231,"Cool",5,0,NA,"2014","ABM"
"16930",18.3935557065217,92,"Cool",19.6197728494624,31,"Cool",22.171375,365,"Cold",0,0,NA,"2014","ABM"
"17201",19.568089673913,92,"Cool",20.5493508064516,31,"Cool",23.9255,365,"Cool",2,0,NA,"2014","ABM"
"17295",19.4620421195652,92,"Cool",21.0797405913979,31,"Cool",23.340375,219,"Cool",1,0,NA,"2014","ABM"
"17530",19.1777980072464,92,"Cool",20.5948051075269,31,"Cool",22.7304166666667,365,"Cool",0,0,NA,"2014","ABM"
"17565",19.2179438405797,92,"Cool",21.0841720430108,31,"Cool",23.7215,219,"Cool",1,0,NA,"2014","ABM"
"17568",20.7601721014493,92,"Cool",22.4365860215054,31,"Warm",24.7202083333333,225,"Cool",13,0,NA,"2014","ABM"
"17816",16.9250615942029,92,"Cold",18.5622002688172,31,"Cool",21.6112083333333,116,"Cold",0,0,NA,"2014","ABM"
"17852",16.9163337862319,92,"Cold",18.5345255376344,31,"Cool",20.5575833333333,219,"Cold",0,0,NA,"2014","ABM"
"18464",15.7160344202899,92,"Cold",16.7599529569892,31,"Cold",18.6040833333333,365,"Cold",0,0,NA,"2014","ABM"
