"SID","SummerTemp","SN","TempCatS","JulyTemp","JN","TempCatJ","MaxD","MN","TempCatM","Max24.9","Max27","Flag","Year","Collector"
"20189",19.3899335205993,89,"Cool",19.9107903225806,31,"Cool",22.853125,142,"Cool",0,0,1,"2018","VOL"
"20190",14.9722255434783,92,"Cold",14.6400745967742,31,"Cold",19.84975,293,"Cold",0,0,NA,"2018","VOL"
"20193",19.1524139492754,92,"Cool",20.1189099462366,31,"Cool",23.006,153,"Cool",0,0,NA,"2018","VOL"
"20194",19.1708355978261,92,"Cool",19.9216948924731,31,"Cool",23.3504166666667,153,"Cool",0,0,NA,"2018","VOL"
"20195",20.1492314311594,92,"Cool",21.290314516129,31,"Cool",24.1922083333333,153,"Cool",7,0,NA,"2018","VOL"
"20197",20.3225140398551,92,"Cool",21.6935793010753,31,"Cool",24.7766666666667,151,"Cool",9,0,NA,"2018","VOL"
"20198",23.0403192934783,92,"Warm",23.945125,31,"Warm",26.6346666666667,124,"Warm",44,17,NA,"2018","VOL"
"20199",20.8614089673913,92,"Cool",21.4180739247312,31,"Cool",24.2723333333333,124,"Cool",10,0,NA,"2018","VOL"
"20200",21.5345801630435,92,"Cool",22.7122392473118,31,"Warm",26.022,124,"Cool",40,16,NA,"2018","VOL"
"20201",20.6943858695652,92,"Cool",21.885435483871,31,"Cool",24.548875,124,"Cool",15,0,NA,"2018","VOL"
"20202",20.0772377717391,92,"Cool",20.9736344086022,31,"Cool",23.4004166666667,116,"Cool",0,0,NA,"2018","VOL"
"20203",20.1666440217391,92,"Cool",21.2514408602151,31,"Cool",24.1135,140,"Cool",7,0,NA,"2018","VOL"
"20204",16.4029692028986,92,"Cold",16.3483790322581,31,"Cold",22.2708333333333,140,"Cold",0,0,NA,"2018","VOL"
"20205",18.2469420289855,92,"Cold",18.9909838709677,31,"Cool",21.709625,144,"Cold",0,0,NA,"2018","VOL"
"20206",19.0059094202899,92,"Cool",19.8433319892473,31,"Cool",22.5820833333333,144,"Cool",0,0,NA,"2018","VOL"
