DATE_TIME,TEMP,UOM,PROBEID,SID,COLLECTOR,PROBE_TYPE
3/1/2017 12:00,7.65,deg C,10678300,19754,VOL,U24
3/1/2017 13:00,7.88,deg C,10678300,19754,VOL,U24
3/1/2017 14:00,8.12,deg C,10678300,19754,VOL,U24
3/1/2017 15:00,8.37,deg C,10678300,19754,VOL,U24
3/1/2017 16:00,8.56,deg C,10678300,19754,VOL,U24
3/1/2017 17:00,8.72,deg C,10678300,19754,VOL,U24
3/1/2017 18:00,8.76,deg C,10678300,19754,VOL,U24
3/1/2017 19:00,8.8,deg C,10678300,19754,VOL,U24
3/1/2017 20:00,8.8,deg C,10678300,19754,VOL,U24
3/1/2017 21:00,8.76,deg C,10678300,19754,VOL,U24
3/1/2017 22:00,8.69,deg C,10678300,19754,VOL,U24
3/1/2017 23:00,8.59,deg C,10678300,19754,VOL,U24
3/2/2017 0:00,8.49,deg C,10678300,19754,VOL,U24
3/2/2017 1:00,8.41,deg C,10678300,19754,VOL,U24
3/2/2017 2:00,8.32,deg C,10678300,19754,VOL,U24
3/2/2017 3:00,8.08,deg C,10678300,19754,VOL,U24
3/2/2017 4:00,7.79,deg C,10678300,19754,VOL,U24
3/2/2017 5:00,7.46,deg C,10678300,19754,VOL,U24
3/2/2017 6:00,7.1,deg C,10678300,19754,VOL,U24
3/2/2017 7:00,6.8,deg C,10678300,19754,VOL,U24
3/2/2017 8:00,6.53,deg C,10678300,19754,VOL,U24
3/2/2017 9:00,6.27,deg C,10678300,19754,VOL,U24
3/2/2017 10:00,6.1,deg C,10678300,19754,VOL,U24
3/2/2017 11:00,5.99,deg C,10678300,19754,VOL,U24
3/2/2017 12:00,5.91,deg C,10678300,19754,VOL,U24
3/2/2017 13:00,5.87,deg C,10678300,19754,VOL,U24
3/2/2017 14:00,5.79,deg C,10678300,19754,VOL,U24
3/2/2017 15:00,5.73,deg C,10678300,19754,VOL,U24
3/2/2017 16:00,5.65,deg C,10678300,19754,VOL,U24
3/2/2017 17:00,5.54,deg C,10678300,19754,VOL,U24
3/2/2017 18:00,5.36,deg C,10678300,19754,VOL,U24
3/2/2017 19:00,5.13,deg C,10678300,19754,VOL,U24
3/2/2017 20:00,4.85,deg C,10678300,19754,VOL,U24
3/2/2017 21:00,4.56,deg C,10678300,19754,VOL,U24
3/2/2017 22:00,4.3,deg C,10678300,19754,VOL,U24
3/2/2017 23:00,4.03,deg C,10678300,19754,VOL,U24
3/3/2017 0:00,3.84,deg C,10678300,19754,VOL,U24
3/3/2017 1:00,3.64,deg C,10678300,19754,VOL,U24
3/3/2017 2:00,3.48,deg C,10678300,19754,VOL,U24
3/3/2017 3:00,3.35,deg C,10678300,19754,VOL,U24
3/3/2017 4:00,3.25,deg C,10678300,19754,VOL,U24
3/3/2017 5:00,3.12,deg C,10678300,19754,VOL,U24
3/3/2017 6:00,2.92,deg C,10678300,19754,VOL,U24
3/3/2017 7:00,2.75,deg C,10678300,19754,VOL,U24
3/3/2017 8:00,2.71,deg C,10678300,19754,VOL,U24
3/3/2017 9:00,2.71,deg C,10678300,19754,VOL,U24
3/3/2017 10:00,2.78,deg C,10678300,19754,VOL,U24
3/3/2017 11:00,2.9,deg C,10678300,19754,VOL,U24
3/3/2017 12:00,3.04,deg C,10678300,19754,VOL,U24
3/3/2017 13:00,3.23,deg C,10678300,19754,VOL,U24
3/3/2017 14:00,3.4,deg C,10678300,19754,VOL,U24
3/3/2017 15:00,3.53,deg C,10678300,19754,VOL,U24
3/3/2017 16:00,3.64,deg C,10678300,19754,VOL,U24
3/3/2017 17:00,3.65,deg C,10678300,19754,VOL,U24
3/3/2017 18:00,3.57,deg C,10678300,19754,VOL,U24
3/3/2017 19:00,3.41,deg C,10678300,19754,VOL,U24
3/3/2017 20:00,3.11,deg C,10678300,19754,VOL,U24
3/3/2017 21:00,2.79,deg C,10678300,19754,VOL,U24
3/3/2017 22:00,2.46,deg C,10678300,19754,VOL,U24
3/3/2017 23:00,2.12,deg C,10678300,19754,VOL,U24
3/4/2017 0:00,1.83,deg C,10678300,19754,VOL,U24
3/4/2017 1:00,1.53,deg C,10678300,19754,VOL,U24
3/4/2017 2:00,1.31,deg C,10678300,19754,VOL,U24
3/4/2017 3:00,1.1,deg C,10678300,19754,VOL,U24
3/4/2017 4:00,0.9,deg C,10678300,19754,VOL,U24
3/4/2017 5:00,0.75,deg C,10678300,19754,VOL,U24
3/4/2017 6:00,0.54,deg C,10678300,19754,VOL,U24
3/4/2017 7:00,0.42,deg C,10678300,19754,VOL,U24
3/4/2017 8:00,0.38,deg C,10678300,19754,VOL,U24
3/4/2017 9:00,0.42,deg C,10678300,19754,VOL,U24
3/4/2017 10:00,0.54,deg C,10678300,19754,VOL,U24
3/4/2017 11:00,0.71,deg C,10678300,19754,VOL,U24
3/4/2017 12:00,0.91,deg C,10678300,19754,VOL,U24
3/4/2017 13:00,1.11,deg C,10678300,19754,VOL,U24
3/4/2017 14:00,1.11,deg C,10678300,19754,VOL,U24
3/4/2017 15:00,1.06,deg C,10678300,19754,VOL,U24
3/4/2017 16:00,1.01,deg C,10678300,19754,VOL,U24
3/4/2017 17:00,0.97,deg C,10678300,19754,VOL,U24
3/4/2017 18:00,0.83,deg C,10678300,19754,VOL,U24
3/4/2017 19:00,0.67,deg C,10678300,19754,VOL,U24
3/4/2017 20:00,0.49,deg C,10678300,19754,VOL,U24
3/4/2017 21:00,0.33,deg C,10678300,19754,VOL,U24
3/4/2017 22:00,0.32,deg C,10678300,19754,VOL,U24
3/4/2017 23:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 0:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 1:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 2:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 3:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 4:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 5:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 6:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 7:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 8:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 9:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 10:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 11:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 12:00,0.4,deg C,10678300,19754,VOL,U24
3/5/2017 13:00,0.4,deg C,10678300,19754,VOL,U24
3/5/2017 14:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 15:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 16:00,0.36,deg C,10678300,19754,VOL,U24
3/5/2017 17:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 18:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 19:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 20:00,0.33,deg C,10678300,19754,VOL,U24
3/5/2017 21:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 22:00,0.34,deg C,10678300,19754,VOL,U24
3/5/2017 23:00,0.33,deg C,10678300,19754,VOL,U24
3/6/2017 0:00,0.34,deg C,10678300,19754,VOL,U24
3/6/2017 1:00,0.36,deg C,10678300,19754,VOL,U24
3/6/2017 2:00,0.36,deg C,10678300,19754,VOL,U24
3/6/2017 3:00,0.36,deg C,10678300,19754,VOL,U24
3/6/2017 4:00,0.37,deg C,10678300,19754,VOL,U24
3/6/2017 5:00,0.4,deg C,10678300,19754,VOL,U24
3/6/2017 6:00,0.38,deg C,10678300,19754,VOL,U24
3/6/2017 7:00,0.4,deg C,10678300,19754,VOL,U24
3/6/2017 8:00,0.4,deg C,10678300,19754,VOL,U24
3/6/2017 9:00,0.4,deg C,10678300,19754,VOL,U24
3/6/2017 10:00,0.38,deg C,10678300,19754,VOL,U24
3/6/2017 11:00,0.37,deg C,10678300,19754,VOL,U24
3/6/2017 12:00,0.34,deg C,10678300,19754,VOL,U24
3/6/2017 13:00,0.34,deg C,10678300,19754,VOL,U24
3/6/2017 14:00,0.36,deg C,10678300,19754,VOL,U24
3/6/2017 15:00,0.36,deg C,10678300,19754,VOL,U24
3/6/2017 16:00,1.19,deg C,10678300,19754,VOL,U24
3/6/2017 17:00,1.93,deg C,10678300,19754,VOL,U24
3/6/2017 18:00,2.2,deg C,10678300,19754,VOL,U24
3/6/2017 19:00,2.06,deg C,10678300,19754,VOL,U24
3/6/2017 20:00,2.05,deg C,10678300,19754,VOL,U24
3/6/2017 21:00,1.98,deg C,10678300,19754,VOL,U24
3/6/2017 22:00,1.94,deg C,10678300,19754,VOL,U24
3/6/2017 23:00,1.98,deg C,10678300,19754,VOL,U24
3/7/2017 0:00,2.1,deg C,10678300,19754,VOL,U24
3/7/2017 1:00,2.18,deg C,10678300,19754,VOL,U24
3/7/2017 2:00,2.25,deg C,10678300,19754,VOL,U24
3/7/2017 3:00,2.31,deg C,10678300,19754,VOL,U24
3/7/2017 4:00,2.42,deg C,10678300,19754,VOL,U24
3/7/2017 5:00,2.49,deg C,10678300,19754,VOL,U24
3/7/2017 6:00,2.53,deg C,10678300,19754,VOL,U24
3/7/2017 7:00,2.59,deg C,10678300,19754,VOL,U24
3/7/2017 8:00,2.69,deg C,10678300,19754,VOL,U24
3/7/2017 9:00,2.78,deg C,10678300,19754,VOL,U24
3/7/2017 10:00,2.86,deg C,10678300,19754,VOL,U24
3/7/2017 11:00,3.03,deg C,10678300,19754,VOL,U24
3/7/2017 12:00,3.13,deg C,10678300,19754,VOL,U24
3/7/2017 13:00,3.32,deg C,10678300,19754,VOL,U24
3/7/2017 14:00,3.45,deg C,10678300,19754,VOL,U24
3/7/2017 15:00,3.55,deg C,10678300,19754,VOL,U24
3/7/2017 16:00,3.62,deg C,10678300,19754,VOL,U24
3/7/2017 17:00,3.74,deg C,10678300,19754,VOL,U24
3/7/2017 18:00,3.85,deg C,10678300,19754,VOL,U24
3/7/2017 19:00,3.88,deg C,10678300,19754,VOL,U24
3/7/2017 20:00,3.98,deg C,10678300,19754,VOL,U24
3/7/2017 21:00,3.97,deg C,10678300,19754,VOL,U24
3/7/2017 22:00,4.03,deg C,10678300,19754,VOL,U24
3/7/2017 23:00,4.06,deg C,10678300,19754,VOL,U24
3/8/2017 0:00,4.1,deg C,10678300,19754,VOL,U24
3/8/2017 1:00,4.15,deg C,10678300,19754,VOL,U24
3/8/2017 2:00,4.21,deg C,10678300,19754,VOL,U24
3/8/2017 3:00,4.26,deg C,10678300,19754,VOL,U24
3/8/2017 4:00,4.27,deg C,10678300,19754,VOL,U24
3/8/2017 5:00,4.34,deg C,10678300,19754,VOL,U24
3/8/2017 6:00,4.41,deg C,10678300,19754,VOL,U24
3/8/2017 7:00,4.47,deg C,10678300,19754,VOL,U24
3/8/2017 8:00,4.51,deg C,10678300,19754,VOL,U24
3/8/2017 9:00,4.62,deg C,10678300,19754,VOL,U24
3/8/2017 10:00,4.78,deg C,10678300,19754,VOL,U24
3/8/2017 11:00,5,deg C,10678300,19754,VOL,U24
3/8/2017 12:00,5.21,deg C,10678300,19754,VOL,U24
3/8/2017 13:00,5.38,deg C,10678300,19754,VOL,U24
3/8/2017 14:00,5.57,deg C,10678300,19754,VOL,U24
3/8/2017 15:00,5.77,deg C,10678300,19754,VOL,U24
3/8/2017 16:00,5.91,deg C,10678300,19754,VOL,U24
3/8/2017 17:00,6.06,deg C,10678300,19754,VOL,U24
3/8/2017 18:00,6.07,deg C,10678300,19754,VOL,U24
3/8/2017 19:00,5.94,deg C,10678300,19754,VOL,U24
3/8/2017 20:00,5.74,deg C,10678300,19754,VOL,U24
3/8/2017 21:00,5.52,deg C,10678300,19754,VOL,U24
3/8/2017 22:00,5.34,deg C,10678300,19754,VOL,U24
3/8/2017 23:00,5.23,deg C,10678300,19754,VOL,U24
3/9/2017 0:00,5.09,deg C,10678300,19754,VOL,U24
3/9/2017 1:00,4.93,deg C,10678300,19754,VOL,U24
3/9/2017 2:00,4.75,deg C,10678300,19754,VOL,U24
3/9/2017 3:00,4.64,deg C,10678300,19754,VOL,U24
3/9/2017 4:00,4.5,deg C,10678300,19754,VOL,U24
3/9/2017 5:00,4.38,deg C,10678300,19754,VOL,U24
3/9/2017 6:00,4.25,deg C,10678300,19754,VOL,U24
3/9/2017 7:00,4.18,deg C,10678300,19754,VOL,U24
3/9/2017 8:00,4.21,deg C,10678300,19754,VOL,U24
3/9/2017 9:00,4.31,deg C,10678300,19754,VOL,U24
3/9/2017 10:00,4.43,deg C,10678300,19754,VOL,U24
3/9/2017 11:00,4.59,deg C,10678300,19754,VOL,U24
3/9/2017 12:00,4.76,deg C,10678300,19754,VOL,U24
3/9/2017 13:00,4.95,deg C,10678300,19754,VOL,U24
3/9/2017 14:00,5.11,deg C,10678300,19754,VOL,U24
3/9/2017 15:00,5.28,deg C,10678300,19754,VOL,U24
3/9/2017 16:00,5.36,deg C,10678300,19754,VOL,U24
3/9/2017 17:00,5.48,deg C,10678300,19754,VOL,U24
3/9/2017 18:00,5.49,deg C,10678300,19754,VOL,U24
3/9/2017 19:00,5.42,deg C,10678300,19754,VOL,U24
3/9/2017 20:00,5.37,deg C,10678300,19754,VOL,U24
3/9/2017 21:00,5.25,deg C,10678300,19754,VOL,U24
3/9/2017 22:00,5.07,deg C,10678300,19754,VOL,U24
3/9/2017 23:00,4.87,deg C,10678300,19754,VOL,U24
3/10/2017 0:00,4.7,deg C,10678300,19754,VOL,U24
3/10/2017 1:00,4.5,deg C,10678300,19754,VOL,U24
3/10/2017 2:00,4.33,deg C,10678300,19754,VOL,U24
3/10/2017 3:00,4.18,deg C,10678300,19754,VOL,U24
3/10/2017 4:00,4.02,deg C,10678300,19754,VOL,U24
3/10/2017 5:00,3.81,deg C,10678300,19754,VOL,U24
3/10/2017 6:00,3.66,deg C,10678300,19754,VOL,U24
3/10/2017 7:00,3.39,deg C,10678300,19754,VOL,U24
3/10/2017 8:00,3.19,deg C,10678300,19754,VOL,U24
3/10/2017 9:00,3.02,deg C,10678300,19754,VOL,U24
3/10/2017 10:00,2.63,deg C,10678300,19754,VOL,U24
3/10/2017 11:00,2.46,deg C,10678300,19754,VOL,U24
3/10/2017 12:00,2.28,deg C,10678300,19754,VOL,U24
3/10/2017 13:00,2.25,deg C,10678300,19754,VOL,U24
3/10/2017 14:00,2.34,deg C,10678300,19754,VOL,U24
3/10/2017 15:00,2.47,deg C,10678300,19754,VOL,U24
3/10/2017 16:00,2.59,deg C,10678300,19754,VOL,U24
3/10/2017 17:00,2.54,deg C,10678300,19754,VOL,U24
3/10/2017 18:00,2.45,deg C,10678300,19754,VOL,U24
3/10/2017 19:00,2.26,deg C,10678300,19754,VOL,U24
3/10/2017 20:00,2.05,deg C,10678300,19754,VOL,U24
3/10/2017 21:00,1.85,deg C,10678300,19754,VOL,U24
3/10/2017 22:00,1.57,deg C,10678300,19754,VOL,U24
3/10/2017 23:00,1.26,deg C,10678300,19754,VOL,U24
3/11/2017 0:00,0.98,deg C,10678300,19754,VOL,U24
3/11/2017 1:00,0.71,deg C,10678300,19754,VOL,U24
3/11/2017 2:00,0.46,deg C,10678300,19754,VOL,U24
3/11/2017 3:00,0.33,deg C,10678300,19754,VOL,U24
3/11/2017 4:00,0.34,deg C,10678300,19754,VOL,U24
3/11/2017 5:00,0.34,deg C,10678300,19754,VOL,U24
3/11/2017 6:00,0.37,deg C,10678300,19754,VOL,U24
3/11/2017 7:00,0.44,deg C,10678300,19754,VOL,U24
3/11/2017 8:00,0.45,deg C,10678300,19754,VOL,U24
3/11/2017 9:00,0.46,deg C,10678300,19754,VOL,U24
3/11/2017 10:00,0.45,deg C,10678300,19754,VOL,U24
3/11/2017 11:00,0.41,deg C,10678300,19754,VOL,U24
3/11/2017 12:00,0.37,deg C,10678300,19754,VOL,U24
3/11/2017 13:00,0.42,deg C,10678300,19754,VOL,U24
3/11/2017 14:00,0.4,deg C,10678300,19754,VOL,U24
3/11/2017 15:00,0.36,deg C,10678300,19754,VOL,U24
3/11/2017 16:00,0.34,deg C,10678300,19754,VOL,U24
3/11/2017 17:00,0.33,deg C,10678300,19754,VOL,U24
3/11/2017 18:00,0.36,deg C,10678300,19754,VOL,U24
3/11/2017 19:00,0.36,deg C,10678300,19754,VOL,U24
3/11/2017 20:00,0.37,deg C,10678300,19754,VOL,U24
3/11/2017 21:00,0.38,deg C,10678300,19754,VOL,U24
3/11/2017 22:00,0.38,deg C,10678300,19754,VOL,U24
3/11/2017 23:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 0:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 1:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 2:00,0.38,deg C,10678300,19754,VOL,U24
3/12/2017 3:00,0.4,deg C,10678300,19754,VOL,U24
3/12/2017 4:00,0.38,deg C,10678300,19754,VOL,U24
3/12/2017 5:00,0.38,deg C,10678300,19754,VOL,U24
3/12/2017 6:00,0.42,deg C,10678300,19754,VOL,U24
3/12/2017 7:00,0.44,deg C,10678300,19754,VOL,U24
3/12/2017 8:00,0.45,deg C,10678300,19754,VOL,U24
3/12/2017 9:00,0.41,deg C,10678300,19754,VOL,U24
3/12/2017 10:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 11:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 12:00,0.37,deg C,10678300,19754,VOL,U24
3/12/2017 13:00,0.38,deg C,10678300,19754,VOL,U24
3/12/2017 14:00,0.34,deg C,10678300,19754,VOL,U24
3/12/2017 15:00,0.34,deg C,10678300,19754,VOL,U24
3/12/2017 16:00,0.34,deg C,10678300,19754,VOL,U24
3/12/2017 17:00,0.32,deg C,10678300,19754,VOL,U24
3/12/2017 18:00,0.32,deg C,10678300,19754,VOL,U24
3/12/2017 19:00,0.32,deg C,10678300,19754,VOL,U24
3/12/2017 20:00,0.33,deg C,10678300,19754,VOL,U24
3/12/2017 21:00,0.33,deg C,10678300,19754,VOL,U24
3/12/2017 22:00,0.32,deg C,10678300,19754,VOL,U24
3/12/2017 23:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 0:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 1:00,0.33,deg C,10678300,19754,VOL,U24
3/13/2017 2:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 3:00,0.37,deg C,10678300,19754,VOL,U24
3/13/2017 4:00,0.37,deg C,10678300,19754,VOL,U24
3/13/2017 5:00,0.38,deg C,10678300,19754,VOL,U24
3/13/2017 6:00,0.37,deg C,10678300,19754,VOL,U24
3/13/2017 7:00,0.36,deg C,10678300,19754,VOL,U24
3/13/2017 8:00,0.37,deg C,10678300,19754,VOL,U24
3/13/2017 9:00,0.38,deg C,10678300,19754,VOL,U24
3/13/2017 10:00,0.37,deg C,10678300,19754,VOL,U24
3/13/2017 11:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 12:00,0.36,deg C,10678300,19754,VOL,U24
3/13/2017 13:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 14:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 15:00,0.33,deg C,10678300,19754,VOL,U24
3/13/2017 16:00,0.33,deg C,10678300,19754,VOL,U24
3/13/2017 17:00,0.34,deg C,10678300,19754,VOL,U24
3/13/2017 18:00,0.33,deg C,10678300,19754,VOL,U24
3/13/2017 19:00,0.32,deg C,10678300,19754,VOL,U24
3/13/2017 20:00,0.32,deg C,10678300,19754,VOL,U24
3/13/2017 21:00,0.32,deg C,10678300,19754,VOL,U24
3/13/2017 22:00,0.33,deg C,10678300,19754,VOL,U24
3/13/2017 23:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 0:00,0.33,deg C,10678300,19754,VOL,U24
3/14/2017 1:00,0.34,deg C,10678300,19754,VOL,U24
3/14/2017 2:00,0.34,deg C,10678300,19754,VOL,U24
3/14/2017 3:00,0.33,deg C,10678300,19754,VOL,U24
3/14/2017 4:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 5:00,0.3,deg C,10678300,19754,VOL,U24
3/14/2017 6:00,0.3,deg C,10678300,19754,VOL,U24
3/14/2017 7:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 8:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 9:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 10:00,0.32,deg C,10678300,19754,VOL,U24
3/14/2017 11:00,0.29,deg C,10678300,19754,VOL,U24
