"Date_Time","Temp","UOM","ProbeID","SID","Collector","ProbeType"
"06/29/23 18:00:00",21.366,"deg C","21109931","20856","ABM","HOBO"
"06/29/23 19:00:00",21.223,"deg C","21109931","20856","ABM","HOBO"
"06/29/23 20:00:00",21.008,"deg C","21109931","20856","ABM","HOBO"
"06/29/23 21:00:00",20.746,"deg C","21109931","20856","ABM","HOBO"
"06/29/23 22:00:00",20.436,"deg C","21109931","20856","ABM","HOBO"
"06/29/23 23:00:00",20.103,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 00:00:00",19.746,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 01:00:00",19.389,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 02:00:00",19.08,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 03:00:00",18.771,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 04:00:00",18.461,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 05:00:00",18.2,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 06:00:00",17.986,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 07:00:00",17.915,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 08:00:00",17.986,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 09:00:00",18.247,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 10:00:00",18.699,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 11:00:00",19.27,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 12:00:00",19.746,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 13:00:00",20.317,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 14:00:00",21.079,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 15:00:00",21.461,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 16:00:00",21.652,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 17:00:00",21.795,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 18:00:00",21.819,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 19:00:00",21.676,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 20:00:00",21.461,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 21:00:00",21.175,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 22:00:00",20.889,"deg C","21109931","20856","ABM","HOBO"
"06/30/23 23:00:00",20.579,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 00:00:00",20.246,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 01:00:00",19.912,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 02:00:00",19.603,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 03:00:00",19.389,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 04:00:00",19.246,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 05:00:00",19.151,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 06:00:00",19.056,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 07:00:00",19.008,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 08:00:00",19.08,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 09:00:00",19.27,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 10:00:00",19.627,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 11:00:00",20.103,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 12:00:00",20.698,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 13:00:00",21.39,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 14:00:00",22.058,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 15:00:00",22.369,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 16:00:00",22.417,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 17:00:00",22.417,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 18:00:00",22.345,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 19:00:00",22.178,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 20:00:00",21.867,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 21:00:00",21.461,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 22:00:00",21.079,"deg C","21109931","20856","ABM","HOBO"
"07/01/23 23:00:00",20.698,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 00:00:00",20.365,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 01:00:00",20.031,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 02:00:00",19.722,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 03:00:00",19.436,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 04:00:00",19.246,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 05:00:00",19.127,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 06:00:00",19.056,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 07:00:00",19.056,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 08:00:00",19.103,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 09:00:00",19.199,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 10:00:00",19.365,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 11:00:00",19.532,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 12:00:00",19.674,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 13:00:00",19.817,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 14:00:00",20.007,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 15:00:00",20.341,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 16:00:00",20.65,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 17:00:00",20.817,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 18:00:00",20.936,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 19:00:00",20.936,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 20:00:00",20.817,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 21:00:00",20.65,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 22:00:00",20.531,"deg C","21109931","20856","ABM","HOBO"
"07/02/23 23:00:00",20.46,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 00:00:00",20.388,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 01:00:00",20.293,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 02:00:00",20.222,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 03:00:00",20.15,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 04:00:00",20.079,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 05:00:00",20.031,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 06:00:00",19.984,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 07:00:00",19.96,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 08:00:00",20.007,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 09:00:00",20.15,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 10:00:00",20.507,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 11:00:00",20.889,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 12:00:00",21.27,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 13:00:00",21.939,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 14:00:00",22.106,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 15:00:00",22.369,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 16:00:00",22.633,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 17:00:00",22.681,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 18:00:00",22.776,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 19:00:00",22.681,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 20:00:00",22.561,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 21:00:00",22.345,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 22:00:00",22.154,"deg C","21109931","20856","ABM","HOBO"
"07/03/23 23:00:00",21.987,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 00:00:00",21.819,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 01:00:00",21.676,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 02:00:00",21.533,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 03:00:00",21.366,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 04:00:00",21.175,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 05:00:00",21.032,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 06:00:00",20.936,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 07:00:00",20.865,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 08:00:00",20.865,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 09:00:00",20.865,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 10:00:00",20.913,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 11:00:00",21.127,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 12:00:00",21.318,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 13:00:00",21.533,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 14:00:00",21.963,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 15:00:00",22.178,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 16:00:00",22.202,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 17:00:00",22.011,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 18:00:00",21.987,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 19:00:00",21.963,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 20:00:00",21.867,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 21:00:00",21.772,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 22:00:00",21.652,"deg C","21109931","20856","ABM","HOBO"
"07/04/23 23:00:00",21.485,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 00:00:00",21.342,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 01:00:00",21.175,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 02:00:00",21.056,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 03:00:00",20.936,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 04:00:00",20.817,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 05:00:00",20.674,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 06:00:00",20.531,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 07:00:00",20.436,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 08:00:00",20.436,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 09:00:00",20.531,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 10:00:00",20.817,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 11:00:00",21.294,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 12:00:00",21.819,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 13:00:00",22.729,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 14:00:00",23.521,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 15:00:00",23.857,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 16:00:00",24.146,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 17:00:00",24.267,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 18:00:00",24.315,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 19:00:00",24.171,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 20:00:00",23.954,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 21:00:00",23.713,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 22:00:00",23.424,"deg C","21109931","20856","ABM","HOBO"
"07/05/23 23:00:00",23.136,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 00:00:00",22.8,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 01:00:00",22.465,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 02:00:00",22.13,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 03:00:00",21.819,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 04:00:00",21.533,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 05:00:00",21.246,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 06:00:00",21.032,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 07:00:00",20.865,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 08:00:00",20.865,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 09:00:00",21.056,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 10:00:00",21.437,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 11:00:00",22.011,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 12:00:00",22.681,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 13:00:00",23.545,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 14:00:00",24.363,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 15:00:00",24.702,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 16:00:00",24.847,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 17:00:00",24.823,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 18:00:00",24.677,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 19:00:00",24.412,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 20:00:00",24.026,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 21:00:00",23.641,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 22:00:00",23.208,"deg C","21109931","20856","ABM","HOBO"
"07/06/23 23:00:00",22.776,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 00:00:00",22.369,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 01:00:00",21.963,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 02:00:00",21.604,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 03:00:00",21.366,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 04:00:00",21.175,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 05:00:00",21.056,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 06:00:00",21.008,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 07:00:00",21.008,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 08:00:00",21.056,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 09:00:00",21.151,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 10:00:00",21.413,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 11:00:00",21.843,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 12:00:00",22.345,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 13:00:00",23.136,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 14:00:00",23.93,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 15:00:00",24.219,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 16:00:00",24.219,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 17:00:00",24.195,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 18:00:00",24.074,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 19:00:00",23.809,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 20:00:00",23.569,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 21:00:00",23.352,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 22:00:00",23.184,"deg C","21109931","20856","ABM","HOBO"
"07/07/23 23:00:00",23.04,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 00:00:00",22.896,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 01:00:00",22.753,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 02:00:00",22.609,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 03:00:00",22.489,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 04:00:00",22.345,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 05:00:00",22.226,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 06:00:00",22.106,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 07:00:00",22.034,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 08:00:00",21.963,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 09:00:00",21.963,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 10:00:00",22.034,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 11:00:00",22.13,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 12:00:00",22.513,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 13:00:00",23.04,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 14:00:00",23.761,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 15:00:00",24.267,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 16:00:00",24.532,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 17:00:00",24.532,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 18:00:00",24.363,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 19:00:00",24.074,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 20:00:00",23.761,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 21:00:00",23.497,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 22:00:00",23.304,"deg C","21109931","20856","ABM","HOBO"
"07/08/23 23:00:00",23.136,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 00:00:00",22.92,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 01:00:00",22.705,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 02:00:00",22.489,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 03:00:00",22.298,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 04:00:00",22.154,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 05:00:00",22.034,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 06:00:00",21.915,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 07:00:00",21.867,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 08:00:00",21.891,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 09:00:00",22.011,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 10:00:00",22.154,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 11:00:00",22.489,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 12:00:00",22.848,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 13:00:00",23.064,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 14:00:00",23.304,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 15:00:00",23.328,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 16:00:00",23.304,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 17:00:00",23.256,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 18:00:00",23.136,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 19:00:00",22.944,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 20:00:00",22.705,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 21:00:00",22.537,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 22:00:00",22.345,"deg C","21109931","20856","ABM","HOBO"
"07/09/23 23:00:00",22.178,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 00:00:00",22.034,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 01:00:00",21.891,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 02:00:00",21.748,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 03:00:00",21.628,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 04:00:00",21.509,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 05:00:00",21.39,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 06:00:00",21.294,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 07:00:00",21.199,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 08:00:00",21.032,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 09:00:00",20.913,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 10:00:00",21.39,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 11:00:00",21.127,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 12:00:00",21.199,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 13:00:00",21.39,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 14:00:00",21.604,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 15:00:00",21.748,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 16:00:00",21.843,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 17:00:00",22.058,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 18:00:00",22.106,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 19:00:00",22.13,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 20:00:00",22.082,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 21:00:00",21.915,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 22:00:00",21.7,"deg C","21109931","20856","ABM","HOBO"
"07/10/23 23:00:00",21.413,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 00:00:00",21.151,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 01:00:00",20.913,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 02:00:00",20.698,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 03:00:00",20.484,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 04:00:00",20.293,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 05:00:00",20.126,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 06:00:00",19.96,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 07:00:00",19.865,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 08:00:00",19.912,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 09:00:00",20.079,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 10:00:00",20.388,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 11:00:00",20.889,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 12:00:00",21.509,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 13:00:00",22.25,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 14:00:00",22.944,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 15:00:00",23.352,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 16:00:00",23.569,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 17:00:00",23.689,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 18:00:00",23.641,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 19:00:00",23.472,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 20:00:00",23.28,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 21:00:00",23.016,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 22:00:00",22.657,"deg C","21109931","20856","ABM","HOBO"
"07/11/23 23:00:00",22.298,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 00:00:00",21.939,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 01:00:00",21.604,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 02:00:00",21.318,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 03:00:00",21.056,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 04:00:00",20.817,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 05:00:00",20.579,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 06:00:00",20.388,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 07:00:00",20.246,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 08:00:00",20.269,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 09:00:00",20.507,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 10:00:00",20.889,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 11:00:00",21.437,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 12:00:00",22.058,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 13:00:00",22.872,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 14:00:00",23.593,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 15:00:00",23.93,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 16:00:00",24.074,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 17:00:00",24.098,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 18:00:00",24.026,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 19:00:00",23.857,"deg C","21109931","20856","ABM","HOBO"
"07/12/23 20:00:00",23.641,"deg C","21109931","20856","ABM","HOBO"
