DATE_TIME,TEMP,UOM,PROBEID,SID,COLLECTOR,PROBE_TYPE
5/3/2012 9:00,11.078,Deg C,984724,16039,VOL,HOBO
5/3/2012 10:00,11.127,Deg C,984724,16039,VOL,HOBO
5/3/2012 11:00,11.273,Deg C,984724,16039,VOL,HOBO
5/3/2012 12:00,11.394,Deg C,984724,16039,VOL,HOBO
5/3/2012 13:00,11.516,Deg C,984724,16039,VOL,HOBO
5/3/2012 14:00,11.613,Deg C,984724,16039,VOL,HOBO
5/3/2012 15:00,11.71,Deg C,984724,16039,VOL,HOBO
5/3/2012 16:00,11.832,Deg C,984724,16039,VOL,HOBO
5/3/2012 17:00,11.929,Deg C,984724,16039,VOL,HOBO
5/3/2012 18:00,12.025,Deg C,984724,16039,VOL,HOBO
5/3/2012 19:00,12.074,Deg C,984724,16039,VOL,HOBO
5/3/2012 20:00,12.074,Deg C,984724,16039,VOL,HOBO
5/3/2012 21:00,12.05,Deg C,984724,16039,VOL,HOBO
5/3/2012 22:00,12.001,Deg C,984724,16039,VOL,HOBO
5/3/2012 23:00,11.953,Deg C,984724,16039,VOL,HOBO
5/4/2012 0:00,11.88,Deg C,984724,16039,VOL,HOBO
5/4/2012 1:00,11.807,Deg C,984724,16039,VOL,HOBO
5/4/2012 2:00,11.734,Deg C,984724,16039,VOL,HOBO
5/4/2012 3:00,11.662,Deg C,984724,16039,VOL,HOBO
5/4/2012 4:00,11.565,Deg C,984724,16039,VOL,HOBO
5/4/2012 5:00,11.492,Deg C,984724,16039,VOL,HOBO
5/4/2012 6:00,11.37,Deg C,984724,16039,VOL,HOBO
5/4/2012 7:00,11.297,Deg C,984724,16039,VOL,HOBO
5/4/2012 8:00,11.224,Deg C,984724,16039,VOL,HOBO
5/4/2012 9:00,11.37,Deg C,984724,16039,VOL,HOBO
5/4/2012 10:00,11.783,Deg C,984724,16039,VOL,HOBO
5/4/2012 11:00,12.171,Deg C,984724,16039,VOL,HOBO
5/4/2012 12:00,12.509,Deg C,984724,16039,VOL,HOBO
5/4/2012 13:00,12.871,Deg C,984724,16039,VOL,HOBO
5/4/2012 14:00,13.161,Deg C,984724,16039,VOL,HOBO
5/4/2012 15:00,13.738,Deg C,984724,16039,VOL,HOBO
5/4/2012 16:00,14.529,Deg C,984724,16039,VOL,HOBO
5/4/2012 17:00,15.055,Deg C,984724,16039,VOL,HOBO
5/4/2012 18:00,15.438,Deg C,984724,16039,VOL,HOBO
5/4/2012 19:00,15.676,Deg C,984724,16039,VOL,HOBO
5/4/2012 20:00,15.867,Deg C,984724,16039,VOL,HOBO
5/4/2012 21:00,15.915,Deg C,984724,16039,VOL,HOBO
5/4/2012 22:00,15.915,Deg C,984724,16039,VOL,HOBO
5/4/2012 23:00,15.891,Deg C,984724,16039,VOL,HOBO
5/5/2012 0:00,15.724,Deg C,984724,16039,VOL,HOBO
5/5/2012 1:00,15.485,Deg C,984724,16039,VOL,HOBO
5/5/2012 2:00,15.223,Deg C,984724,16039,VOL,HOBO
5/5/2012 3:00,14.936,Deg C,984724,16039,VOL,HOBO
5/5/2012 4:00,14.721,Deg C,984724,16039,VOL,HOBO
5/5/2012 5:00,14.529,Deg C,984724,16039,VOL,HOBO
5/5/2012 6:00,14.337,Deg C,984724,16039,VOL,HOBO
5/5/2012 7:00,14.17,Deg C,984724,16039,VOL,HOBO
5/5/2012 8:00,14.026,Deg C,984724,16039,VOL,HOBO
5/5/2012 9:00,13.93,Deg C,984724,16039,VOL,HOBO
5/5/2012 10:00,13.882,Deg C,984724,16039,VOL,HOBO
5/5/2012 11:00,13.93,Deg C,984724,16039,VOL,HOBO
5/5/2012 12:00,13.954,Deg C,984724,16039,VOL,HOBO
5/5/2012 13:00,14.026,Deg C,984724,16039,VOL,HOBO
5/5/2012 14:00,14.146,Deg C,984724,16039,VOL,HOBO
5/5/2012 15:00,14.361,Deg C,984724,16039,VOL,HOBO
5/5/2012 16:00,14.457,Deg C,984724,16039,VOL,HOBO
5/5/2012 17:00,14.625,Deg C,984724,16039,VOL,HOBO
5/5/2012 18:00,14.768,Deg C,984724,16039,VOL,HOBO
5/5/2012 19:00,14.816,Deg C,984724,16039,VOL,HOBO
5/5/2012 20:00,14.84,Deg C,984724,16039,VOL,HOBO
5/5/2012 21:00,14.816,Deg C,984724,16039,VOL,HOBO
5/5/2012 22:00,14.792,Deg C,984724,16039,VOL,HOBO
5/5/2012 23:00,14.745,Deg C,984724,16039,VOL,HOBO
5/6/2012 0:00,14.673,Deg C,984724,16039,VOL,HOBO
5/6/2012 1:00,14.601,Deg C,984724,16039,VOL,HOBO
5/6/2012 2:00,14.529,Deg C,984724,16039,VOL,HOBO
5/6/2012 3:00,14.409,Deg C,984724,16039,VOL,HOBO
5/6/2012 4:00,14.29,Deg C,984724,16039,VOL,HOBO
5/6/2012 5:00,14.146,Deg C,984724,16039,VOL,HOBO
5/6/2012 6:00,13.954,Deg C,984724,16039,VOL,HOBO
5/6/2012 7:00,13.81,Deg C,984724,16039,VOL,HOBO
5/6/2012 8:00,13.762,Deg C,984724,16039,VOL,HOBO
5/6/2012 9:00,13.738,Deg C,984724,16039,VOL,HOBO
5/6/2012 10:00,13.858,Deg C,984724,16039,VOL,HOBO
5/6/2012 11:00,13.978,Deg C,984724,16039,VOL,HOBO
5/6/2012 12:00,14.218,Deg C,984724,16039,VOL,HOBO
5/6/2012 13:00,14.385,Deg C,984724,16039,VOL,HOBO
5/6/2012 14:00,14.577,Deg C,984724,16039,VOL,HOBO
5/6/2012 15:00,14.864,Deg C,984724,16039,VOL,HOBO
5/6/2012 16:00,15.27,Deg C,984724,16039,VOL,HOBO
5/6/2012 17:00,15.509,Deg C,984724,16039,VOL,HOBO
5/6/2012 18:00,15.605,Deg C,984724,16039,VOL,HOBO
5/6/2012 19:00,15.605,Deg C,984724,16039,VOL,HOBO
5/6/2012 20:00,15.509,Deg C,984724,16039,VOL,HOBO
5/6/2012 21:00,15.366,Deg C,984724,16039,VOL,HOBO
5/6/2012 22:00,15.151,Deg C,984724,16039,VOL,HOBO
5/6/2012 23:00,14.888,Deg C,984724,16039,VOL,HOBO
5/7/2012 0:00,14.625,Deg C,984724,16039,VOL,HOBO
5/7/2012 1:00,14.337,Deg C,984724,16039,VOL,HOBO
5/7/2012 2:00,14.098,Deg C,984724,16039,VOL,HOBO
5/7/2012 3:00,13.858,Deg C,984724,16039,VOL,HOBO
5/7/2012 4:00,13.618,Deg C,984724,16039,VOL,HOBO
5/7/2012 5:00,13.401,Deg C,984724,16039,VOL,HOBO
5/7/2012 6:00,13.185,Deg C,984724,16039,VOL,HOBO
5/7/2012 7:00,12.992,Deg C,984724,16039,VOL,HOBO
5/7/2012 8:00,12.871,Deg C,984724,16039,VOL,HOBO
5/7/2012 9:00,12.871,Deg C,984724,16039,VOL,HOBO
5/7/2012 10:00,12.92,Deg C,984724,16039,VOL,HOBO
5/7/2012 11:00,13.112,Deg C,984724,16039,VOL,HOBO
5/7/2012 12:00,13.618,Deg C,984724,16039,VOL,HOBO
5/7/2012 13:00,14.098,Deg C,984724,16039,VOL,HOBO
5/7/2012 14:00,14.864,Deg C,984724,16039,VOL,HOBO
5/7/2012 15:00,15.485,Deg C,984724,16039,VOL,HOBO
5/7/2012 16:00,15.676,Deg C,984724,16039,VOL,HOBO
5/7/2012 17:00,15.915,Deg C,984724,16039,VOL,HOBO
5/7/2012 18:00,16.106,Deg C,984724,16039,VOL,HOBO
5/7/2012 19:00,16.058,Deg C,984724,16039,VOL,HOBO
5/7/2012 20:00,15.939,Deg C,984724,16039,VOL,HOBO
5/7/2012 21:00,15.819,Deg C,984724,16039,VOL,HOBO
5/7/2012 22:00,15.652,Deg C,984724,16039,VOL,HOBO
5/7/2012 23:00,15.485,Deg C,984724,16039,VOL,HOBO
5/8/2012 0:00,15.247,Deg C,984724,16039,VOL,HOBO
5/8/2012 1:00,15.055,Deg C,984724,16039,VOL,HOBO
5/8/2012 2:00,14.84,Deg C,984724,16039,VOL,HOBO
5/8/2012 3:00,14.649,Deg C,984724,16039,VOL,HOBO
5/8/2012 4:00,14.481,Deg C,984724,16039,VOL,HOBO
5/8/2012 5:00,14.29,Deg C,984724,16039,VOL,HOBO
5/8/2012 6:00,14.122,Deg C,984724,16039,VOL,HOBO
5/8/2012 7:00,13.978,Deg C,984724,16039,VOL,HOBO
5/8/2012 8:00,13.834,Deg C,984724,16039,VOL,HOBO
5/8/2012 9:00,13.714,Deg C,984724,16039,VOL,HOBO
5/8/2012 10:00,13.69,Deg C,984724,16039,VOL,HOBO
5/8/2012 11:00,13.69,Deg C,984724,16039,VOL,HOBO
5/8/2012 12:00,13.714,Deg C,984724,16039,VOL,HOBO
5/8/2012 13:00,13.906,Deg C,984724,16039,VOL,HOBO
5/8/2012 14:00,14.194,Deg C,984724,16039,VOL,HOBO
5/8/2012 15:00,14.361,Deg C,984724,16039,VOL,HOBO
5/8/2012 16:00,14.385,Deg C,984724,16039,VOL,HOBO
5/8/2012 17:00,14.433,Deg C,984724,16039,VOL,HOBO
5/8/2012 18:00,14.505,Deg C,984724,16039,VOL,HOBO
5/8/2012 19:00,14.505,Deg C,984724,16039,VOL,HOBO
5/8/2012 20:00,14.457,Deg C,984724,16039,VOL,HOBO
5/8/2012 21:00,14.409,Deg C,984724,16039,VOL,HOBO
5/8/2012 22:00,14.385,Deg C,984724,16039,VOL,HOBO
5/8/2012 23:00,14.314,Deg C,984724,16039,VOL,HOBO
5/9/2012 0:00,14.218,Deg C,984724,16039,VOL,HOBO
5/9/2012 1:00,14.122,Deg C,984724,16039,VOL,HOBO
5/9/2012 2:00,14.05,Deg C,984724,16039,VOL,HOBO
5/9/2012 3:00,14.05,Deg C,984724,16039,VOL,HOBO
5/9/2012 4:00,14.05,Deg C,984724,16039,VOL,HOBO
5/9/2012 5:00,14.05,Deg C,984724,16039,VOL,HOBO
5/9/2012 6:00,14.026,Deg C,984724,16039,VOL,HOBO
5/9/2012 7:00,14.026,Deg C,984724,16039,VOL,HOBO
5/9/2012 8:00,13.978,Deg C,984724,16039,VOL,HOBO
5/9/2012 9:00,13.954,Deg C,984724,16039,VOL,HOBO
5/9/2012 10:00,13.954,Deg C,984724,16039,VOL,HOBO
5/9/2012 11:00,14.002,Deg C,984724,16039,VOL,HOBO
5/9/2012 12:00,14.098,Deg C,984724,16039,VOL,HOBO
5/9/2012 13:00,14.266,Deg C,984724,16039,VOL,HOBO
5/9/2012 14:00,14.433,Deg C,984724,16039,VOL,HOBO
5/9/2012 15:00,14.625,Deg C,984724,16039,VOL,HOBO
5/9/2012 16:00,14.816,Deg C,984724,16039,VOL,HOBO
5/9/2012 17:00,14.912,Deg C,984724,16039,VOL,HOBO
5/9/2012 18:00,15.031,Deg C,984724,16039,VOL,HOBO
5/9/2012 19:00,15.103,Deg C,984724,16039,VOL,HOBO
5/9/2012 20:00,15.127,Deg C,984724,16039,VOL,HOBO
5/9/2012 21:00,15.151,Deg C,984724,16039,VOL,HOBO
5/9/2012 22:00,15.127,Deg C,984724,16039,VOL,HOBO
5/9/2012 23:00,15.103,Deg C,984724,16039,VOL,HOBO
5/10/2012 0:00,15.175,Deg C,984724,16039,VOL,HOBO
5/10/2012 1:00,15.079,Deg C,984724,16039,VOL,HOBO
5/10/2012 2:00,14.984,Deg C,984724,16039,VOL,HOBO
5/10/2012 3:00,14.864,Deg C,984724,16039,VOL,HOBO
5/10/2012 4:00,14.625,Deg C,984724,16039,VOL,HOBO
5/10/2012 5:00,14.529,Deg C,984724,16039,VOL,HOBO
5/10/2012 6:00,14.361,Deg C,984724,16039,VOL,HOBO
5/10/2012 7:00,14.194,Deg C,984724,16039,VOL,HOBO
5/10/2012 8:00,14.026,Deg C,984724,16039,VOL,HOBO
5/10/2012 9:00,13.882,Deg C,984724,16039,VOL,HOBO
5/10/2012 10:00,13.954,Deg C,984724,16039,VOL,HOBO
5/10/2012 11:00,14.242,Deg C,984724,16039,VOL,HOBO
5/10/2012 12:00,14.457,Deg C,984724,16039,VOL,HOBO
5/10/2012 13:00,14.601,Deg C,984724,16039,VOL,HOBO
5/10/2012 14:00,15.008,Deg C,984724,16039,VOL,HOBO
5/10/2012 15:00,15.629,Deg C,984724,16039,VOL,HOBO
5/10/2012 16:00,16.058,Deg C,984724,16039,VOL,HOBO
5/10/2012 17:00,16.106,Deg C,984724,16039,VOL,HOBO
5/10/2012 18:00,15.939,Deg C,984724,16039,VOL,HOBO
5/10/2012 19:00,15.7,Deg C,984724,16039,VOL,HOBO
5/10/2012 20:00,15.438,Deg C,984724,16039,VOL,HOBO
5/10/2012 21:00,15.031,Deg C,984724,16039,VOL,HOBO
5/10/2012 22:00,14.649,Deg C,984724,16039,VOL,HOBO
5/10/2012 23:00,14.266,Deg C,984724,16039,VOL,HOBO
5/11/2012 0:00,13.882,Deg C,984724,16039,VOL,HOBO
5/11/2012 1:00,13.497,Deg C,984724,16039,VOL,HOBO
5/11/2012 2:00,13.161,Deg C,984724,16039,VOL,HOBO
5/11/2012 3:00,12.799,Deg C,984724,16039,VOL,HOBO
5/11/2012 4:00,12.485,Deg C,984724,16039,VOL,HOBO
5/11/2012 5:00,12.219,Deg C,984724,16039,VOL,HOBO
5/11/2012 6:00,11.929,Deg C,984724,16039,VOL,HOBO
5/11/2012 7:00,11.686,Deg C,984724,16039,VOL,HOBO
5/11/2012 8:00,11.516,Deg C,984724,16039,VOL,HOBO
5/11/2012 9:00,11.467,Deg C,984724,16039,VOL,HOBO
5/11/2012 10:00,11.565,Deg C,984724,16039,VOL,HOBO
5/11/2012 11:00,11.88,Deg C,984724,16039,VOL,HOBO
5/11/2012 12:00,12.437,Deg C,984724,16039,VOL,HOBO
5/11/2012 13:00,12.992,Deg C,984724,16039,VOL,HOBO
5/11/2012 14:00,13.738,Deg C,984724,16039,VOL,HOBO
5/11/2012 15:00,14.242,Deg C,984724,16039,VOL,HOBO
5/11/2012 16:00,14.84,Deg C,984724,16039,VOL,HOBO
5/11/2012 17:00,15.151,Deg C,984724,16039,VOL,HOBO
5/11/2012 18:00,15.27,Deg C,984724,16039,VOL,HOBO
5/11/2012 19:00,15.247,Deg C,984724,16039,VOL,HOBO
5/11/2012 20:00,15.175,Deg C,984724,16039,VOL,HOBO
5/11/2012 21:00,14.936,Deg C,984724,16039,VOL,HOBO
5/11/2012 22:00,14.625,Deg C,984724,16039,VOL,HOBO
5/11/2012 23:00,14.337,Deg C,984724,16039,VOL,HOBO
5/12/2012 0:00,13.978,Deg C,984724,16039,VOL,HOBO
5/12/2012 1:00,13.642,Deg C,984724,16039,VOL,HOBO
5/12/2012 2:00,13.305,Deg C,984724,16039,VOL,HOBO
5/12/2012 3:00,12.968,Deg C,984724,16039,VOL,HOBO
5/12/2012 4:00,12.63,Deg C,984724,16039,VOL,HOBO
5/12/2012 5:00,12.268,Deg C,984724,16039,VOL,HOBO
5/12/2012 6:00,11.88,Deg C,984724,16039,VOL,HOBO
5/12/2012 7:00,11.589,Deg C,984724,16039,VOL,HOBO
5/12/2012 8:00,11.394,Deg C,984724,16039,VOL,HOBO
5/12/2012 9:00,11.346,Deg C,984724,16039,VOL,HOBO
5/12/2012 10:00,11.467,Deg C,984724,16039,VOL,HOBO
5/12/2012 11:00,11.686,Deg C,984724,16039,VOL,HOBO
5/12/2012 12:00,12.195,Deg C,984724,16039,VOL,HOBO
5/12/2012 13:00,13.016,Deg C,984724,16039,VOL,HOBO
5/12/2012 14:00,13.954,Deg C,984724,16039,VOL,HOBO
5/12/2012 15:00,14.697,Deg C,984724,16039,VOL,HOBO
5/12/2012 16:00,15.485,Deg C,984724,16039,VOL,HOBO
5/12/2012 17:00,16.058,Deg C,984724,16039,VOL,HOBO
5/12/2012 18:00,16.368,Deg C,984724,16039,VOL,HOBO
5/12/2012 19:00,16.534,Deg C,984724,16039,VOL,HOBO
5/12/2012 20:00,16.511,Deg C,984724,16039,VOL,HOBO
5/12/2012 21:00,16.392,Deg C,984724,16039,VOL,HOBO
5/12/2012 22:00,16.249,Deg C,984724,16039,VOL,HOBO
5/12/2012 23:00,16.01,Deg C,984724,16039,VOL,HOBO
5/13/2012 0:00,15.748,Deg C,984724,16039,VOL,HOBO
5/13/2012 1:00,15.509,Deg C,984724,16039,VOL,HOBO
5/13/2012 2:00,15.27,Deg C,984724,16039,VOL,HOBO
5/13/2012 3:00,15.031,Deg C,984724,16039,VOL,HOBO
5/13/2012 4:00,14.84,Deg C,984724,16039,VOL,HOBO
5/13/2012 5:00,14.601,Deg C,984724,16039,VOL,HOBO
5/13/2012 6:00,14.361,Deg C,984724,16039,VOL,HOBO
5/13/2012 7:00,14.122,Deg C,984724,16039,VOL,HOBO
5/13/2012 8:00,14.002,Deg C,984724,16039,VOL,HOBO
5/13/2012 9:00,13.954,Deg C,984724,16039,VOL,HOBO
5/13/2012 10:00,13.978,Deg C,984724,16039,VOL,HOBO
5/13/2012 11:00,14.242,Deg C,984724,16039,VOL,HOBO
5/13/2012 12:00,14.745,Deg C,984724,16039,VOL,HOBO
5/13/2012 13:00,15.533,Deg C,984724,16039,VOL,HOBO
5/13/2012 14:00,16.439,Deg C,984724,16039,VOL,HOBO
5/13/2012 15:00,17.082,Deg C,984724,16039,VOL,HOBO
5/13/2012 16:00,17.701,Deg C,984724,16039,VOL,HOBO
5/13/2012 17:00,17.962,Deg C,984724,16039,VOL,HOBO
5/13/2012 18:00,18.224,Deg C,984724,16039,VOL,HOBO
5/13/2012 19:00,18.319,Deg C,984724,16039,VOL,HOBO
5/13/2012 20:00,18.247,Deg C,984724,16039,VOL,HOBO
5/13/2012 21:00,18.2,Deg C,984724,16039,VOL,HOBO
5/13/2012 22:00,18.105,Deg C,984724,16039,VOL,HOBO
5/13/2012 23:00,17.962,Deg C,984724,16039,VOL,HOBO
5/14/2012 0:00,17.724,Deg C,984724,16039,VOL,HOBO
5/14/2012 1:00,17.534,Deg C,984724,16039,VOL,HOBO
5/14/2012 2:00,17.368,Deg C,984724,16039,VOL,HOBO
5/14/2012 3:00,17.225,Deg C,984724,16039,VOL,HOBO
5/14/2012 4:00,17.106,Deg C,984724,16039,VOL,HOBO
5/14/2012 5:00,17.011,Deg C,984724,16039,VOL,HOBO
5/14/2012 6:00,16.915,Deg C,984724,16039,VOL,HOBO
5/14/2012 7:00,16.773,Deg C,984724,16039,VOL,HOBO
5/14/2012 8:00,16.701,Deg C,984724,16039,VOL,HOBO
5/14/2012 9:00,16.654,Deg C,984724,16039,VOL,HOBO
5/14/2012 10:00,16.654,Deg C,984724,16039,VOL,HOBO
5/14/2012 11:00,16.749,Deg C,984724,16039,VOL,HOBO
5/14/2012 12:00,16.868,Deg C,984724,16039,VOL,HOBO
5/14/2012 13:00,17.082,Deg C,984724,16039,VOL,HOBO
5/14/2012 14:00,17.153,Deg C,984724,16039,VOL,HOBO
5/14/2012 15:00,17.296,Deg C,984724,16039,VOL,HOBO
5/14/2012 16:00,17.368,Deg C,984724,16039,VOL,HOBO
5/14/2012 17:00,17.368,Deg C,984724,16039,VOL,HOBO
5/14/2012 18:00,17.344,Deg C,984724,16039,VOL,HOBO
5/14/2012 19:00,17.344,Deg C,984724,16039,VOL,HOBO
5/14/2012 20:00,17.296,Deg C,984724,16039,VOL,HOBO
5/14/2012 21:00,17.225,Deg C,984724,16039,VOL,HOBO
5/14/2012 22:00,17.13,Deg C,984724,16039,VOL,HOBO
5/14/2012 23:00,17.034,Deg C,984724,16039,VOL,HOBO
5/15/2012 0:00,16.915,Deg C,984724,16039,VOL,HOBO
5/15/2012 1:00,16.773,Deg C,984724,16039,VOL,HOBO
5/15/2012 2:00,16.63,Deg C,984724,16039,VOL,HOBO
5/15/2012 3:00,16.487,Deg C,984724,16039,VOL,HOBO
5/15/2012 4:00,16.368,Deg C,984724,16039,VOL,HOBO
5/15/2012 5:00,16.225,Deg C,984724,16039,VOL,HOBO
5/15/2012 6:00,16.106,Deg C,984724,16039,VOL,HOBO
5/15/2012 7:00,16.01,Deg C,984724,16039,VOL,HOBO
5/15/2012 8:00,15.963,Deg C,984724,16039,VOL,HOBO
5/15/2012 9:00,15.963,Deg C,984724,16039,VOL,HOBO
5/15/2012 10:00,15.963,Deg C,984724,16039,VOL,HOBO
5/15/2012 11:00,15.939,Deg C,984724,16039,VOL,HOBO
5/15/2012 12:00,15.915,Deg C,984724,16039,VOL,HOBO
5/15/2012 13:00,16.01,Deg C,984724,16039,VOL,HOBO
5/15/2012 14:00,16.106,Deg C,984724,16039,VOL,HOBO
5/15/2012 15:00,16.129,Deg C,984724,16039,VOL,HOBO
5/15/2012 16:00,16.201,Deg C,984724,16039,VOL,HOBO
5/15/2012 17:00,16.439,Deg C,984724,16039,VOL,HOBO
5/15/2012 18:00,16.392,Deg C,984724,16039,VOL,HOBO
5/15/2012 19:00,16.511,Deg C,984724,16039,VOL,HOBO
5/15/2012 20:00,16.558,Deg C,984724,16039,VOL,HOBO
5/15/2012 21:00,16.534,Deg C,984724,16039,VOL,HOBO
5/15/2012 22:00,16.463,Deg C,984724,16039,VOL,HOBO
5/15/2012 23:00,16.392,Deg C,984724,16039,VOL,HOBO
5/16/2012 0:00,16.296,Deg C,984724,16039,VOL,HOBO
5/16/2012 1:00,16.153,Deg C,984724,16039,VOL,HOBO
5/16/2012 2:00,16.034,Deg C,984724,16039,VOL,HOBO
5/16/2012 3:00,15.915,Deg C,984724,16039,VOL,HOBO
5/16/2012 4:00,15.748,Deg C,984724,16039,VOL,HOBO
5/16/2012 5:00,15.581,Deg C,984724,16039,VOL,HOBO
5/16/2012 6:00,15.438,Deg C,984724,16039,VOL,HOBO
5/16/2012 7:00,15.366,Deg C,984724,16039,VOL,HOBO
5/16/2012 8:00,15.342,Deg C,984724,16039,VOL,HOBO
5/16/2012 9:00,15.414,Deg C,984724,16039,VOL,HOBO
5/16/2012 10:00,15.533,Deg C,984724,16039,VOL,HOBO
5/16/2012 11:00,15.629,Deg C,984724,16039,VOL,HOBO
5/16/2012 12:00,15.724,Deg C,984724,16039,VOL,HOBO
5/16/2012 13:00,15.891,Deg C,984724,16039,VOL,HOBO
5/16/2012 14:00,16.177,Deg C,984724,16039,VOL,HOBO
5/16/2012 15:00,16.534,Deg C,984724,16039,VOL,HOBO
5/16/2012 16:00,16.987,Deg C,984724,16039,VOL,HOBO
5/16/2012 17:00,17.415,Deg C,984724,16039,VOL,HOBO
5/16/2012 18:00,17.677,Deg C,984724,16039,VOL,HOBO
5/16/2012 19:00,17.796,Deg C,984724,16039,VOL,HOBO
5/16/2012 20:00,17.772,Deg C,984724,16039,VOL,HOBO
5/16/2012 21:00,17.724,Deg C,984724,16039,VOL,HOBO
5/16/2012 22:00,17.653,Deg C,984724,16039,VOL,HOBO
5/16/2012 23:00,17.558,Deg C,984724,16039,VOL,HOBO
5/17/2012 0:00,17.486,Deg C,984724,16039,VOL,HOBO
5/17/2012 1:00,17.391,Deg C,984724,16039,VOL,HOBO
5/17/2012 2:00,17.201,Deg C,984724,16039,VOL,HOBO
5/17/2012 3:00,16.963,Deg C,984724,16039,VOL,HOBO
5/17/2012 4:00,16.606,Deg C,984724,16039,VOL,HOBO
5/17/2012 5:00,16.249,Deg C,984724,16039,VOL,HOBO
5/17/2012 6:00,15.891,Deg C,984724,16039,VOL,HOBO
5/17/2012 7:00,15.533,Deg C,984724,16039,VOL,HOBO
5/17/2012 8:00,15.247,Deg C,984724,16039,VOL,HOBO
5/17/2012 9:00,15.031,Deg C,984724,16039,VOL,HOBO
5/17/2012 10:00,14.936,Deg C,984724,16039,VOL,HOBO
5/17/2012 11:00,14.984,Deg C,984724,16039,VOL,HOBO
5/17/2012 12:00,15.294,Deg C,984724,16039,VOL,HOBO
